GeoID,Years,GeoType,TotalPop,PctRural,PctAge65plus,PctMinority,PctHispanic,PctBlackNH,PctAPINH,Pct_forborn,PctDisabled,PctEducLHS,PctEducBchPlus,Pct100Pov,PctNoHealthIns,N_BINGE,N_CSMOKING,N_LPA,N_OBESITY,N_CERVICAL,N_MAMMOUSE,N_COLON_SCREEN,N_COREM,N_COREW,N_CHECKUP,RPL_EJI,RPL_SVI
A9001za,01yr,Zone,59745,0,13.51160446,59.42,15.81,14.57,26.05,33.83,5.81,10.05,39.87,6.26,10.07,13.90414763,11.57222529,21.70273998,28.70983513,83.0561955,77.29326806,66.64805423,42.29586911,35.84464641,74.10596033,0.443,0.4228
A9001za,05yrs,Zone,59745,0,13.51160446,59.42,15.81,14.57,26.05,33.83,5.81,10.05,39.87,6.26,10.07,13.90414763,11.57222529,21.70273998,28.70983513,83.0561955,77.29326806,66.64805423,42.29586911,35.84464641,74.10596033,0.443,0.4228
A9001za,10yrs,Zone,59745,0,13.51160446,59.42,15.81,14.57,26.05,33.83,5.81,10.05,39.87,6.26,10.07,13.90414763,11.57222529,21.70273998,28.70983513,83.0561955,77.29326806,66.64805423,42.29586911,35.84464641,74.10596033,0.443,0.4228
A9002za,01yr,Zone,61133,0.09,15.90506371,40.44,8.56,3.06,26.11,31.18,4.56,6.25,51.86,4.81,8.74,16.64278867,10.6138992,19.05116876,23.10810855,82.47423977,77.94323688,73.03879083,41.69590565,39.91673564,72.85863282,0.2282,0.3624
A9002za,05yrs,Zone,61133,0.09,15.90506371,40.44,8.56,3.06,26.11,31.18,4.56,6.25,51.86,4.81,8.74,16.64278867,10.6138992,19.05116876,23.10810855,82.47423977,77.94323688,73.03879083,41.69590565,39.91673564,72.85863282,0.2282,0.3624
A9002za,10yrs,Zone,61133,0.09,15.90506371,40.44,8.56,3.06,26.11,31.18,4.56,6.25,51.86,4.81,8.74,16.64278867,10.6138992,19.05116876,23.10810855,82.47423977,77.94323688,73.03879083,41.69590565,39.91673564,72.85863282,0.2282,0.3624
A9003za,01yr,Zone,55352,0,9.955368718,79.78,28.37,47.62,1.78,9.48,17.4,25.88,11.97,35.39,15.36,14.62651937,24.90924628,40.79142217,40.7408856,79.04731356,76.65504408,60.29966216,32.7299953,24.3409651,74.93009828,1,0.9865
A9003za,05yrs,Zone,55352,0,9.955368718,79.78,28.37,47.62,1.78,9.48,17.4,25.88,11.97,35.39,15.36,14.62651937,24.90924628,40.79142217,40.7408856,79.04731356,76.65504408,60.29966216,32.7299953,24.3409651,74.93009828,1,0.9865
A9003za,10yrs,Zone,55352,0,9.955368718,79.78,28.37,47.62,1.78,9.48,17.4,25.88,11.97,35.39,15.36,14.62651937,24.90924628,40.79142217,40.7408856,79.04731356,76.65504408,60.29966216,32.7299953,24.3409651,74.93009828,1,0.9865
A9004za,01yr,Zone,54257,0.01,18.47538506,67.98,25.64,26.84,13.27,28.22,12.79,25.59,19.81,31.07,18.07,14.38944837,21.0586634,38.19830252,39.73222073,76.63006985,75.47223584,63.91890079,30.60063771,27.30288073,76.84385609,0.7919,0.9932
A9004za,05yrs,Zone,54257,0.01,18.47538506,67.98,25.64,26.84,13.27,28.22,12.79,25.59,19.81,31.07,18.07,14.38944837,21.0586634,38.19830252,39.73222073,76.63006985,75.47223584,63.91890079,30.60063771,27.30288073,76.84385609,0.7919,0.9932
A9004za,10yrs,Zone,54257,0.01,18.47538506,67.98,25.64,26.84,13.27,28.22,12.79,25.59,19.81,31.07,18.07,14.38944837,21.0586634,38.19830252,39.73222073,76.63006985,75.47223584,63.91890079,30.60063771,27.30288073,76.84385609,0.7919,0.9932
A9005za,01yr,Zone,67499,11.25,16.61005497,18.64,5.63,1.64,9.75,16.93,3.35,3.13,66.87,2.81,3.22,16.08879835,9.225258152,17.78617165,25.22003141,87.27474926,76.39605031,70.88860279,39.93895761,38.55134891,74.62167884,0.1544,0.114
A9005za,05yrs,Zone,67499,11.25,16.61005497,18.64,5.63,1.64,9.75,16.93,3.35,3.13,66.87,2.81,3.22,16.08879835,9.225258152,17.78617165,25.22003141,87.27474926,76.39605031,70.88860279,39.93895761,38.55134891,74.62167884,0.1544,0.114
A9005za,10yrs,Zone,67499,11.25,16.61005497,18.64,5.63,1.64,9.75,16.93,3.35,3.13,66.87,2.81,3.22,16.08879835,9.225258152,17.78617165,25.22003141,87.27474926,76.39605031,70.88860279,39.93895761,38.55134891,74.62167884,0.1544,0.114
A9006za,01yr,Zone,54876,0,15.80975205,48.61,31.32,5.09,10.37,29.83,5.73,14.86,33.36,11.4,12.21,16.29653583,11.74782783,28.39445659,27.96349406,81.94855128,74.11500838,68.11487536,41.38307639,30.40287922,73.72837488,0.7114,0.7248
A9006za,05yrs,Zone,54876,0,15.80975205,48.61,31.32,5.09,10.37,29.83,5.73,14.86,33.36,11.4,12.21,16.29653583,11.74782783,28.39445659,27.96349406,81.94855128,74.11500838,68.11487536,41.38307639,30.40287922,73.72837488,0.7114,0.7248
A9006za,10yrs,Zone,54876,0,15.80975205,48.61,31.32,5.09,10.37,29.83,5.73,14.86,33.36,11.4,12.21,16.29653583,11.74782783,28.39445659,27.96349406,81.94855128,74.11500838,68.11487536,41.38307639,30.40287922,73.72837488,0.7114,0.7248
A9007za,01yr,Zone,52004,0,7.502544934,93.22,81.77,7.74,2.64,44.75,8.84,38.78,8.15,35.95,31.92,14.88392816,19.93146873,46.95087878,38.7693562,75.10482655,73.95935505,55.44680601,26.09998269,20.13522998,69.81444312,0.8993,0.8456
A9007za,05yrs,Zone,52004,0,7.502544934,93.22,81.77,7.74,2.64,44.75,8.84,38.78,8.15,35.95,31.92,14.88392816,19.93146873,46.95087878,38.7693562,75.10482655,73.95935505,55.44680601,26.09998269,20.13522998,69.81444312,0.8993,0.8456
A9007za,10yrs,Zone,52004,0,7.502544934,93.22,81.77,7.74,2.64,44.75,8.84,38.78,8.15,35.95,31.92,14.88392816,19.93146873,46.95087878,38.7693562,75.10482655,73.95935505,55.44680601,26.09998269,20.13522998,69.81444312,0.8993,0.8456
A9008za,01yr,Zone,60584,0,16.4391505,46.61,19.65,4.3,20.72,34.63,5.72,9.2,39.58,6.19,9.62,15.6005447,11.35235871,24.0641407,25.11561633,81.89718408,76.07722501,68.39349333,42.45789812,38.49379044,74.37410537,0.2416,0.2483
A9008za,05yrs,Zone,60584,0,16.4391505,46.61,19.65,4.3,20.72,34.63,5.72,9.2,39.58,6.19,9.62,15.6005447,11.35235871,24.0641407,25.11561633,81.89718408,76.07722501,68.39349333,42.45789812,38.49379044,74.37410537,0.2416,0.2483
A9008za,10yrs,Zone,60584,0,16.4391505,46.61,19.65,4.3,20.72,34.63,5.72,9.2,39.58,6.19,9.62,15.6005447,11.35235871,24.0641407,25.11561633,81.89718408,76.07722501,68.39349333,42.45789812,38.49379044,74.37410537,0.2416,0.2483
A9009za,01yr,Zone,56531,0,11.71384874,91.84,61.73,26.37,1.69,29.71,16.44,30.17,13.32,27.38,22.63,15.01572942,17.17658984,37.03277848,36.89572801,78.32381348,79.3375953,62.75784083,28.14513453,27.16931772,73.66505634,0.9128,0.953
A9009za,05yrs,Zone,56531,0,11.71384874,91.84,61.73,26.37,1.69,29.71,16.44,30.17,13.32,27.38,22.63,15.01572942,17.17658984,37.03277848,36.89572801,78.32381348,79.3375953,62.75784083,28.14513453,27.16931772,73.66505634,0.9128,0.953
A9009za,10yrs,Zone,56531,0,11.71384874,91.84,61.73,26.37,1.69,29.71,16.44,30.17,13.32,27.38,22.63,15.01572942,17.17658984,37.03277848,36.89572801,78.32381348,79.3375953,62.75784083,28.14513453,27.16931772,73.66505634,0.9128,0.953
A9010za,01yr,Zone,58112,1.09,16.37127537,16.42,5.86,2.02,6.94,15.84,3.77,4.8,62.97,4.76,4.43,17.93362645,9.357945003,16.44414235,23.8669397,85.64824133,78.42822997,74.90103593,43.82033315,40.98388629,73.95019273,0.1678,0.0939
A9010za,05yrs,Zone,58112,1.09,16.37127537,16.42,5.86,2.02,6.94,15.84,3.77,4.8,62.97,4.76,4.43,17.93362645,9.357945003,16.44414235,23.8669397,85.64824133,78.42822997,74.90103593,43.82033315,40.98388629,73.95019273,0.1678,0.0939
A9010za,10yrs,Zone,58112,1.09,16.37127537,16.42,5.86,2.02,6.94,15.84,3.77,4.8,62.97,4.76,4.43,17.93362645,9.357945003,16.44414235,23.8669397,85.64824133,78.42822997,74.90103593,43.82033315,40.98388629,73.95019273,0.1678,0.0939
A9011za,01yr,Zone,56126,15.81,15.99630051,30.62,10.24,10.88,7.15,11.58,8.82,10.41,28.34,10.59,9.11,18.83382924,14.54238855,24.11355165,33.35831344,83.44791184,75.52473364,70.77621245,40.94904857,36.23805545,75.81027153,0.2013,0.5838
A9011za,05yrs,Zone,56126,15.81,15.99630051,30.62,10.24,10.88,7.15,11.58,8.82,10.41,28.34,10.59,9.11,18.83382924,14.54238855,24.11355165,33.35831344,83.44791184,75.52473364,70.77621245,40.94904857,36.23805545,75.81027153,0.2013,0.5838
A9011za,10yrs,Zone,56126,15.81,15.99630051,30.62,10.24,10.88,7.15,11.58,8.82,10.41,28.34,10.59,9.11,18.83382924,14.54238855,24.11355165,33.35831344,83.44791184,75.52473364,70.77621245,40.94904857,36.23805545,75.81027153,0.2013,0.5838
A9012za,01yr,Zone,59615,0,15.78053777,32.67,20.55,3.63,6.85,33.31,7.24,12.07,26.88,9.83,13.62,16.64763902,14.86027845,26.83851044,28.51343622,82.31957897,75.19573262,67.24368867,39.85339093,35.6768414,73.38765579,0.604,0.4362
A9012za,05yrs,Zone,59615,0,15.78053777,32.67,20.55,3.63,6.85,33.31,7.24,12.07,26.88,9.83,13.62,16.64763902,14.86027845,26.83851044,28.51343622,82.31957897,75.19573262,67.24368867,39.85339093,35.6768414,73.38765579,0.604,0.4362
A9012za,10yrs,Zone,59615,0,15.78053777,32.67,20.55,3.63,6.85,33.31,7.24,12.07,26.88,9.83,13.62,16.64763902,14.86027845,26.83851044,28.51343622,82.31957897,75.19573262,67.24368867,39.85339093,35.6768414,73.38765579,0.604,0.4362
A9013za,01yr,Zone,62031,0,15.83533375,42.04,18.42,17.53,4.16,21.86,9.24,9.93,31.54,7.4,11.27,16.74610598,12.59671132,23.36665216,27.09219261,85.82711547,76.48627783,70.15305573,38.9345279,31.23197756,77.16151118,0.7047,0.6979
A9013za,05yrs,Zone,62031,0,15.83533375,42.04,18.42,17.53,4.16,21.86,9.24,9.93,31.54,7.4,11.27,16.74610598,12.59671132,23.36665216,27.09219261,85.82711547,76.48627783,70.15305573,38.9345279,31.23197756,77.16151118,0.7047,0.6979
A9013za,10yrs,Zone,62031,0,15.83533375,42.04,18.42,17.53,4.16,21.86,9.24,9.93,31.54,7.4,11.27,16.74610598,12.59671132,23.36665216,27.09219261,85.82711547,76.48627783,70.15305573,38.9345279,31.23197756,77.16151118,0.7047,0.6979
A9014za,01yr,Zone,60556,0,10.15635889,82.17,66.68,11.68,2.26,50.53,7.63,26.08,11.64,19.14,26.3,15.75096109,17.35170916,35.95371887,33.64559746,80.83747936,75.63885329,60.91946628,28.32939428,23.77946364,73.99032961,0.9195,0.8993
A9014za,05yrs,Zone,60556,0,10.15635889,82.17,66.68,11.68,2.26,50.53,7.63,26.08,11.64,19.14,26.3,15.75096109,17.35170916,35.95371887,33.64559746,80.83747936,75.63885329,60.91946628,28.32939428,23.77946364,73.99032961,0.9195,0.8993
A9014za,10yrs,Zone,60556,0,10.15635889,82.17,66.68,11.68,2.26,50.53,7.63,26.08,11.64,19.14,26.3,15.75096109,17.35170916,35.95371887,33.64559746,80.83747936,75.63885329,60.91946628,28.32939428,23.77946364,73.99032961,0.9195,0.8993
A9015za,01yr,Zone,56126,41.08,16.79357805,27.55,16.05,8.02,1.53,8.94,11.95,14.02,21.73,10.02,12.02,18.50325874,16.27127534,26.91432848,35.25991875,82.91166126,74.72244771,69.29368207,38.55735132,33.54093112,75.79994299,0.6913,0.7718
A9015za,05yrs,Zone,56126,41.08,16.79357805,27.55,16.05,8.02,1.53,8.94,11.95,14.02,21.73,10.02,12.02,18.50325874,16.27127534,26.91432848,35.25991875,82.91166126,74.72244771,69.29368207,38.55735132,33.54093112,75.79994299,0.6913,0.7718
A9015za,10yrs,Zone,56126,41.08,16.79357805,27.55,16.05,8.02,1.53,8.94,11.95,14.02,21.73,10.02,12.02,18.50325874,16.27127534,26.91432848,35.25991875,82.91166126,74.72244771,69.29368207,38.55735132,33.54093112,75.79994299,0.6913,0.7718
A9016za,01yr,Zone,64120,1.67,16.88483753,60.5,17.52,24.36,15.9,29.09,5.94,7.99,43.02,6.55,11.21,15.17276201,11.65116656,23.42858702,28.37359326,83.97978634,76.91284934,69.46649563,34.15504679,34.43407985,73.86744541,0.396,0.4093
A9016za,05yrs,Zone,64120,1.67,16.88483753,60.5,17.52,24.36,15.9,29.09,5.94,7.99,43.02,6.55,11.21,15.17276201,11.65116656,23.42858702,28.37359326,83.97978634,76.91284934,69.46649563,34.15504679,34.43407985,73.86744541,0.396,0.4093
A9016za,10yrs,Zone,64120,1.67,16.88483753,60.5,17.52,24.36,15.9,29.09,5.94,7.99,43.02,6.55,11.21,15.17276201,11.65116656,23.42858702,28.37359326,83.97978634,76.91284934,69.46649563,34.15504679,34.43407985,73.86744541,0.396,0.4093
A9017za,01yr,Zone,58592,0,13.36901258,23.46,14.2,6.34,1.57,10.63,8.66,13.43,26.72,14.58,10.88,16.26856055,15.13686169,27.25523109,33.22895276,83.25063149,73.63260001,66.40751297,38.3945129,30.48906677,70.84192893,0.557,0.6442
A9017za,05yrs,Zone,58592,0,13.36901258,23.46,14.2,6.34,1.57,10.63,8.66,13.43,26.72,14.58,10.88,16.26856055,15.13686169,27.25523109,33.22895276,83.25063149,73.63260001,66.40751297,38.3945129,30.48906677,70.84192893,0.557,0.6442
A9017za,10yrs,Zone,58592,0,13.36901258,23.46,14.2,6.34,1.57,10.63,8.66,13.43,26.72,14.58,10.88,16.26856055,15.13686169,27.25523109,33.22895276,83.25063149,73.63260001,66.40751297,38.3945129,30.48906677,70.84192893,0.557,0.6442
A9018za,01yr,Zone,58730,0,12.22624747,76.64,29.87,11.91,30.89,50.68,7.93,15.14,42.44,20.8,20.74,14.8857858,12.69224757,26.65097054,23.00020603,76.78975311,76.25386685,61.37784608,31.20712753,33.43536523,70.96295931,0.7584,0.7785
A9018za,05yrs,Zone,58730,0,12.22624747,76.64,29.87,11.91,30.89,50.68,7.93,15.14,42.44,20.8,20.74,14.8857858,12.69224757,26.65097054,23.00020603,76.78975311,76.25386685,61.37784608,31.20712753,33.43536523,70.96295931,0.7584,0.7785
A9018za,10yrs,Zone,58730,0,12.22624747,76.64,29.87,11.91,30.89,50.68,7.93,15.14,42.44,20.8,20.74,14.8857858,12.69224757,26.65097054,23.00020603,76.78975311,76.25386685,61.37784608,31.20712753,33.43536523,70.96295931,0.7584,0.7785
A9019za,01yr,Zone,50913,0,14.05736309,51.91,31.67,6.19,11.8,30.18,9.46,11.66,32.44,9.13,13.38,16.72192957,12.10609667,25.2863689,27.73695127,80.82869405,77.96322943,68.84205606,39.54644983,35.57011372,73.94442284,0.5101,0.51
A9019za,05yrs,Zone,50913,0,14.05736309,51.91,31.67,6.19,11.8,30.18,9.46,11.66,32.44,9.13,13.38,16.72192957,12.10609667,25.2863689,27.73695127,80.82869405,77.96322943,68.84205606,39.54644983,35.57011372,73.94442284,0.5101,0.51
A9019za,10yrs,Zone,50913,0,14.05736309,51.91,31.67,6.19,11.8,30.18,9.46,11.66,32.44,9.13,13.38,16.72192957,12.10609667,25.2863689,27.73695127,80.82869405,77.96322943,68.84205606,39.54644983,35.57011372,73.94442284,0.5101,0.51
A9020za,01yr,Zone,53327,0,14.14647903,43.01,25.75,7.52,7.44,28.08,7.41,12.91,29.32,15.57,13.56,15.9058882,14.37856245,26.24788569,25.90811409,81.84331202,75.6718304,63.36747989,33.54608922,34.04074859,72.9572543,0.8725,0.7919
A9020za,05yrs,Zone,53327,0,14.14647903,43.01,25.75,7.52,7.44,28.08,7.41,12.91,29.32,15.57,13.56,15.9058882,14.37856245,26.24788569,25.90811409,81.84331202,75.6718304,63.36747989,33.54608922,34.04074859,72.9572543,0.8725,0.7919
A9020za,10yrs,Zone,53327,0,14.14647903,43.01,25.75,7.52,7.44,28.08,7.41,12.91,29.32,15.57,13.56,15.9058882,14.37856245,26.24788569,25.90811409,81.84331202,75.6718304,63.36747989,33.54608922,34.04074859,72.9572543,0.8725,0.7919
A9021za,01yr,Zone,58699,0,12.34010386,86.26,77.84,1.81,5.49,59.38,8.5,27.25,22.63,21.51,31.02,15.71203257,13.77173887,33.38544779,28.83976388,79.89083119,75.93417946,58.3626348,26.67352425,29.2424641,70.18160616,0.7315,0.8187
A9021za,05yrs,Zone,58699,0,12.34010386,86.26,77.84,1.81,5.49,59.38,8.5,27.25,22.63,21.51,31.02,15.71203257,13.77173887,33.38544779,28.83976388,79.89083119,75.93417946,58.3626348,26.67352425,29.2424641,70.18160616,0.7315,0.8187
A9021za,10yrs,Zone,58699,0,12.34010386,86.26,77.84,1.81,5.49,59.38,8.5,27.25,22.63,21.51,31.02,15.71203257,13.77173887,33.38544779,28.83976388,79.89083119,75.93417946,58.3626348,26.67352425,29.2424641,70.18160616,0.7315,0.8187
A9022za,01yr,Zone,58179,0,12.97818641,50.08,11.76,8.37,27.61,33.65,6.02,7.05,47.77,5.73,9.29,14.05517283,10.6866481,20.28450816,27.1718266,82.9427766,77.07768095,67.25998212,43.90875746,36.75806391,73.99193352,0.4631,0.4899
A9022za,05yrs,Zone,58179,0,12.97818641,50.08,11.76,8.37,27.61,33.65,6.02,7.05,47.77,5.73,9.29,14.05517283,10.6866481,20.28450816,27.1718266,82.9427766,77.07768095,67.25998212,43.90875746,36.75806391,73.99193352,0.4631,0.4899
A9022za,10yrs,Zone,58179,0,12.97818641,50.08,11.76,8.37,27.61,33.65,6.02,7.05,47.77,5.73,9.29,14.05517283,10.6866481,20.28450816,27.1718266,82.9427766,77.07768095,67.25998212,43.90875746,36.75806391,73.99193352,0.4631,0.4899
A9023za,01yr,Zone,54034,4.05,19.6541768,48.84,5.17,6.44,35.08,36.07,6.6,5.12,62.7,3.69,5.88,12.66476848,7.473070659,17.70280564,23.80435096,84.84749047,78.14012474,69.50303142,46.81433172,39.79484029,76.25265759,0.0872,0.3221
A9023za,05yrs,Zone,54034,4.05,19.6541768,48.84,5.17,6.44,35.08,36.07,6.6,5.12,62.7,3.69,5.88,12.66476848,7.473070659,17.70280564,23.80435096,84.84749047,78.14012474,69.50303142,46.81433172,39.79484029,76.25265759,0.0872,0.3221
A9023za,10yrs,Zone,54034,4.05,19.6541768,48.84,5.17,6.44,35.08,36.07,6.6,5.12,62.7,3.69,5.88,12.66476848,7.473070659,17.70280564,23.80435096,84.84749047,78.14012474,69.50303142,46.81433172,39.79484029,76.25265759,0.0872,0.3221
A9024za,01yr,Zone,50676,34.84,15.16051667,35.2,13.61,17.9,1.05,4.54,14.38,17.86,14.79,16.2,10.23,17.93418581,19.55294617,31.93279462,37.17687465,81.0138685,75.03652617,65.15060976,40.82228471,30.42854055,73.73556319,0.7248,0.7986
A9024za,05yrs,Zone,50676,34.84,15.16051667,35.2,13.61,17.9,1.05,4.54,14.38,17.86,14.79,16.2,10.23,17.93418581,19.55294617,31.93279462,37.17687465,81.0138685,75.03652617,65.15060976,40.82228471,30.42854055,73.73556319,0.7248,0.7986
A9024za,10yrs,Zone,50676,34.84,15.16051667,35.2,13.61,17.9,1.05,4.54,14.38,17.86,14.79,16.2,10.23,17.93418581,19.55294617,31.93279462,37.17687465,81.0138685,75.03652617,65.15060976,40.82228471,30.42854055,73.73556319,0.7248,0.7986
A9025za,01yr,Zone,55669,0,17.74770125,25.87,10.49,9.21,4.34,8.43,8.8,7.97,39.69,5.6,7.69,17.79403259,13.00495608,22.77059225,28.06983599,85.39896711,75.15968313,69.78162352,49.70784817,35.86123157,75.16084715,0.5772,0.5637
A9025za,05yrs,Zone,55669,0,17.74770125,25.87,10.49,9.21,4.34,8.43,8.8,7.97,39.69,5.6,7.69,17.79403259,13.00495608,22.77059225,28.06983599,85.39896711,75.15968313,69.78162352,49.70784817,35.86123157,75.16084715,0.5772,0.5637
A9025za,10yrs,Zone,55669,0,17.74770125,25.87,10.49,9.21,4.34,8.43,8.8,7.97,39.69,5.6,7.69,17.79403259,13.00495608,22.77059225,28.06983599,85.39896711,75.15968313,69.78162352,49.70784817,35.86123157,75.16084715,0.5772,0.5637
A9026za,01yr,Zone,58572,2.54,21.08791001,9.09,4.4,2.07,1.56,5.48,5.88,3.38,49.7,5.05,5.93,17.16065868,11.24144984,18.47046712,26.86184354,86.96041795,74.3501178,71.31404255,41.29213959,37.05445605,75.47482244,0.1946,0.0469
A9026za,05yrs,Zone,58572,2.54,21.08791001,9.09,4.4,2.07,1.56,5.48,5.88,3.38,49.7,5.05,5.93,17.16065868,11.24144984,18.47046712,26.86184354,86.96041795,74.3501178,71.31404255,41.29213959,37.05445605,75.47482244,0.1946,0.0469
A9026za,10yrs,Zone,58572,2.54,21.08791001,9.09,4.4,2.07,1.56,5.48,5.88,3.38,49.7,5.05,5.93,17.16065868,11.24144984,18.47046712,26.86184354,86.96041795,74.3501178,71.31404255,41.29213959,37.05445605,75.47482244,0.1946,0.0469
A9027za,01yr,Zone,53946,5.1,17.07749428,38.58,12.46,11.33,12.14,17.65,7.75,13.01,27.19,9.32,12.3,17.82686946,14.90792274,26.29974604,32.83850146,80.45474919,75.15813962,68.61661106,38.99775146,34.11088496,75.82978534,0.4966,0.7382
A9027za,05yrs,Zone,53946,5.1,17.07749428,38.58,12.46,11.33,12.14,17.65,7.75,13.01,27.19,9.32,12.3,17.82686946,14.90792274,26.29974604,32.83850146,80.45474919,75.15813962,68.61661106,38.99775146,34.11088496,75.82978534,0.4966,0.7382
A9027za,10yrs,Zone,53946,5.1,17.07749428,38.58,12.46,11.33,12.14,17.65,7.75,13.01,27.19,9.32,12.3,17.82686946,14.90792274,26.29974604,32.83850146,80.45474919,75.15813962,68.61661106,38.99775146,34.11088496,75.82978534,0.4966,0.7382
A9028za,01yr,Zone,54334,0.21,21.80893933,12.8,5.66,1.51,4.48,12.53,4.66,5.48,53.33,2.84,4.76,16.98853388,8.654299334,18.03717746,24.03265359,85.52565981,78.80490669,75.06000294,46.74863069,41.08690691,76.83470571,0.3087,0.0402
A9028za,05yrs,Zone,54334,0.21,21.80893933,12.8,5.66,1.51,4.48,12.53,4.66,5.48,53.33,2.84,4.76,16.98853388,8.654299334,18.03717746,24.03265359,85.52565981,78.80490669,75.06000294,46.74863069,41.08690691,76.83470571,0.3087,0.0402
A9028za,10yrs,Zone,54334,0.21,21.80893933,12.8,5.66,1.51,4.48,12.53,4.66,5.48,53.33,2.84,4.76,16.98853388,8.654299334,18.03717746,24.03265359,85.52565981,78.80490669,75.06000294,46.74863069,41.08690691,76.83470571,0.3087,0.0402
A9029za,01yr,Zone,57841,0,18.22247536,42.6,6.53,5.18,28.74,32.24,5,8.45,51.15,2.93,6.44,13.00956069,9.422236822,19.17785135,25.66988987,84.12534016,77.11703636,68.97376083,46.03284867,38.22542487,76.1788783,0.1477,0.2416
A9029za,05yrs,Zone,57841,0,18.22247536,42.6,6.53,5.18,28.74,32.24,5,8.45,51.15,2.93,6.44,13.00956069,9.422236822,19.17785135,25.66988987,84.12534016,77.11703636,68.97376083,46.03284867,38.22542487,76.1788783,0.1477,0.2416
A9029za,10yrs,Zone,57841,0,18.22247536,42.6,6.53,5.18,28.74,32.24,5,8.45,51.15,2.93,6.44,13.00956069,9.422236822,19.17785135,25.66988987,84.12534016,77.11703636,68.97376083,46.03284867,38.22542487,76.1788783,0.1477,0.2416
A9030za,01yr,Zone,59174,0,13.91892115,71.89,12.46,55.45,1.79,16.9,12.49,17.97,18.86,23.78,13.75,13.49529185,20.84424409,31.55837699,31.63574036,84.43018386,81.80257546,66.88470105,27.64951668,33.8877987,74.0359347,0.9329,0.859
A9030za,05yrs,Zone,59174,0,13.91892115,71.89,12.46,55.45,1.79,16.9,12.49,17.97,18.86,23.78,13.75,13.49529185,20.84424409,31.55837699,31.63574036,84.43018386,81.80257546,66.88470105,27.64951668,33.8877987,74.0359347,0.9329,0.859
A9030za,10yrs,Zone,59174,0,13.91892115,71.89,12.46,55.45,1.79,16.9,12.49,17.97,18.86,23.78,13.75,13.49529185,20.84424409,31.55837699,31.63574036,84.43018386,81.80257546,66.88470105,27.64951668,33.8877987,74.0359347,0.9329,0.859
A9031za,01yr,Zone,62920,0,16.22833968,31.36,17.62,2.01,9.73,28,6.69,8.5,39.76,7.59,10.69,16.80182613,12.87732359,24.07821202,26.8233185,83.00036078,75.79611093,68.72669421,41.75646535,37.93348697,73.58554514,0.6376,0.4563
A9031za,05yrs,Zone,62920,0,16.22833968,31.36,17.62,2.01,9.73,28,6.69,8.5,39.76,7.59,10.69,16.80182613,12.87732359,24.07821202,26.8233185,83.00036078,75.79611093,68.72669421,41.75646535,37.93348697,73.58554514,0.6376,0.4563
A9031za,10yrs,Zone,62920,0,16.22833968,31.36,17.62,2.01,9.73,28,6.69,8.5,39.76,7.59,10.69,16.80182613,12.87732359,24.07821202,26.8233185,83.00036078,75.79611093,68.72669421,41.75646535,37.93348697,73.58554514,0.6376,0.4563
A9032za,01yr,Zone,58716,0,15.82344994,17.52,4.59,1.65,10.28,15.43,5.15,4.77,52.62,2.82,4.5,17.13370121,10.50383371,18.10871653,25.41269841,86.02344165,74.74217419,70.46993324,40.88545201,37.94731249,74.87142857,0.0738,0.0335
A9032za,05yrs,Zone,58716,0,15.82344994,17.52,4.59,1.65,10.28,15.43,5.15,4.77,52.62,2.82,4.5,17.13370121,10.50383371,18.10871653,25.41269841,86.02344165,74.74217419,70.46993324,40.88545201,37.94731249,74.87142857,0.0738,0.0335
A9032za,10yrs,Zone,58716,0,15.82344994,17.52,4.59,1.65,10.28,15.43,5.15,4.77,52.62,2.82,4.5,17.13370121,10.50383371,18.10871653,25.41269841,86.02344165,74.74217419,70.46993324,40.88545201,37.94731249,74.87142857,0.0738,0.0335
A9033za,01yr,Zone,52817,0,11.44637377,95.84,53.41,40.82,0.39,33.12,6.95,28.15,9.11,30.31,23.19,14.3554083,17.54769108,41.03808622,38.88892402,80.42227124,76.75505046,63.33136869,29.47780449,23.56946059,74.65633413,0.9732,0.8053
A9033za,05yrs,Zone,52817,0,11.44637377,95.84,53.41,40.82,0.39,33.12,6.95,28.15,9.11,30.31,23.19,14.3554083,17.54769108,41.03808622,38.88892402,80.42227124,76.75505046,63.33136869,29.47780449,23.56946059,74.65633413,0.9732,0.8053
A9033za,10yrs,Zone,52817,0,11.44637377,95.84,53.41,40.82,0.39,33.12,6.95,28.15,9.11,30.31,23.19,14.3554083,17.54769108,41.03808622,38.88892402,80.42227124,76.75505046,63.33136869,29.47780449,23.56946059,74.65633413,0.9732,0.8053
A9034za,01yr,Zone,59050,0.47,22.37671611,26.93,8.03,11.78,4.93,16.27,6.74,7.3,39.91,9.37,10.94,16.15601863,11.84701778,21.49239627,27.32901778,84.81986622,74.38471973,70.62270279,38.5541812,34.10018967,75.66462997,0.4832,0.5167
A9034za,05yrs,Zone,59050,0.47,22.37671611,26.93,8.03,11.78,4.93,16.27,6.74,7.3,39.91,9.37,10.94,16.15601863,11.84701778,21.49239627,27.32901778,84.81986622,74.38471973,70.62270279,38.5541812,34.10018967,75.66462997,0.4832,0.5167
A9034za,10yrs,Zone,59050,0.47,22.37671611,26.93,8.03,11.78,4.93,16.27,6.74,7.3,39.91,9.37,10.94,16.15601863,11.84701778,21.49239627,27.32901778,84.81986622,74.38471973,70.62270279,38.5541812,34.10018967,75.66462997,0.4832,0.5167
